1.Parameters:
----------------------------------------------------------------------------
.	md_steps 2000
.	A 5
.	B 5
.	C 5
.	max_step 20
.	max_sub_step 20
.	solid_cutoff 0.750000
.	liquid_cutoff 0.200000
.	Mode
.done

2.build mode...
----------------------------------------------------------------------------
.	Relaxing...
.	Recheck the solid temperature: 
.		3500.00 solid
.		4000.00 liquid

.	Recheck the liquid Temperature 
.		 4500.00 liquid
.		 4000.00 liquid
.		 3500.00 solid
3. Melting Temperature Search Start.
----------------------------------------------------------------------------
.	heating up start. MD Steps:5000 From:3500.00K to 4000.00K

TP_0_0		steps:	temperature:	pressure:	volume:
TP_1_0		156	3633.495748	89887.425121	10446.961393
TP_1_0		157	3608.081558	89285.985050	10453.635919
TP_1_0		158	3585.602948	88580.809655	10460.287764
TP_1_0		159	3566.791625	87747.323408	10466.917416
TP_1_0		160	3551.897012	86782.774623	10473.525242
TP_1_0		161	3540.793840	85695.339679	10480.111486
TP_1_0		162	3533.243125	84495.061649	10486.676279
TP_1_0		163	3529.236387	83183.289320	10493.219644
TP_1_0		164	3529.214110	81743.037366	10499.741502
TP_1_0		165	3533.950769	80147.855595	10506.241660
TP_1_0		166	3544.089415	78376.226419	10512.719795
TP_1_0		167	3559.539339	76430.337720	10519.175443
TP_1_0		168	3579.058298	74354.458927	10525.607998
TP_1_0		169	3600.271029	72229.736964	10532.016751
TP_1_0		170	3620.144669	70161.669849	10538.400940
TP_1_0		171	3635.696039	68251.958708	10544.759829
TP_1_0		172	3644.647931	66575.508668	10551.092776
TP_1_0		173	3645.871998	65161.956527	10557.399282
TP_1_0		174	3639.578590	63993.985775	10563.679018
TP_1_0		175	3627.231764	63010.182398	10569.931805
TP_1_0		176	3611.165079	62124.325796	10576.157577
TP_1_0		177	3593.943189	61248.974038	10582.356318
TP_1_0		178	3577.636827	60324.735113	10588.528003
TP_1_0		179	3563.272330	59336.804813	10594.672560
TP_1_0		180	3550.684421	58317.975941	10600.789855
TP_1_0		181	3538.830262	57338.810177	10606.879723
TP_1_0		182	3526.410356	56476.823354	10612.942012
TP_1_0		183	3512.515540	55797.781841	10618.976641
TP_1_0		184	3497.025062	55332.460698	10624.983643
TP_1_0		185	3480.622417	55075.032549	10630.963190
TP_1_0		186	3464.506220	54987.946368	10636.915584
TP_1_0		187	3450.009298	55014.248797	10642.841233
TP_1_0		188	3438.310260	55090.370404	10648.740610
TP_1_0		189	3430.280163	55150.925321	10654.614211
TP_1_0		190	3426.407463	55141.604185	10660.462505
TP_1_0		191	3426.745479	55021.014838	10666.285900
TP_1_0		192	3430.860980	54765.928987	10672.084713
